,id,description
337,mdl211_oprq_q4_predict,Predicted value of Q4 operating profit
338,mdl211_opry_deltaprofitability_profitability1,profitability measure type 1 based on delta of annual operating profit
339,mdl211_opry_deltaprofitability_profitability10,profitability measure type 10 based on delta of annual operating profit
340,mdl211_opry_deltaprofitability_profitability11,profitability measure type 11 based on delta of annual operating profit
341,mdl211_opry_deltaprofitability_profitability12,profitability measure type 12 based on delta of annual operating profit
342,mdl211_opry_deltaprofitability_profitability2,profitability measure type 2 based on delta of annual operating profit
343,mdl211_opry_deltaprofitability_profitability3,profitability measure type 3 based on delta of annual operating profit
344,mdl211_opry_deltaprofitability_profitability4,profitability measure type 4 based on delta of annual operating profit
345,mdl211_opry_deltaprofitability_profitability5,profitability measure type 5 based on delta of annual operating profit
346,mdl211_opry_deltaprofitability_profitability6,profitability measure type 6 based on delta of annual operating profit
347,mdl211_opry_deltaprofitability_profitability7,profitability measure type 7 based on delta of annual operating profit
348,mdl211_opry_deltaprofitability_profitability8,profitability measure type 8 based on delta of annual operating profit
349,mdl211_opry_deltaprofitability_profitability9,profitability measure type 9 based on delta of annual operating profit
350,mdl211_opry_profitability_profitability1,profitability measure type 1 based on value of annual operating profit
351,mdl211_opry_profitability_profitability10,profitability measure type 10 based on value of annual operating profit
352,mdl211_opry_profitability_profitability11,profitability measure type 11 based on value of annual operating profit
353,mdl211_opry_profitability_profitability12,profitability measure type 12 based on value of annual operating profit
354,mdl211_opry_profitability_profitability2,profitability measure type 2 based on value of annual operating profit
355,mdl211_opry_profitability_profitability3,profitability measure type 3 based on value of annual operating profit
356,mdl211_opry_profitability_profitability4,profitability measure type 4 based on value of annual operating profit
357,mdl211_opry_profitability_profitability5,profitability measure type 5 based on value of annual operating profit
358,mdl211_opry_profitability_profitability6,profitability measure type 6 based on value of annual operating profit
359,mdl211_opry_profitability_profitability7,profitability measure type 7 based on value of annual operating profit
360,mdl211_opry_profitability_profitability8,profitability measure type 8 based on value of annual operating profit
361,mdl211_opry_profitability_profitability9,profitability measure type 9 based on value of annual operating profit
362,mdl211_opry_y1_madp,Mean of absolute deviation of predicted values for annual operating profit
363,mdl211_opry_y1_predict,Predicted value of annual operating profit
364,mdl211_preq_deltaprofitability_profitability1,profitability measure type 1 based on delta of Q pre-tax profit
365,mdl211_preq_deltaprofitability_profitability10,profitability measure type 10 based on delta of Q pre-tax profit
366,mdl211_preq_deltaprofitability_profitability11,profitability measure type 11 based on delta of Q pre-tax profit
367,mdl211_preq_deltaprofitability_profitability12,profitability measure type 12 based on delta of Q pre-tax profit
368,mdl211_preq_deltaprofitability_profitability2,profitability measure type 2 based on delta of Q pre-tax profit
369,mdl211_preq_deltaprofitability_profitability3,profitability measure type 3 based on delta of Q pre-tax profit
370,mdl211_preq_deltaprofitability_profitability4,profitability measure type 4 based on delta of Q pre-tax profit
371,mdl211_preq_deltaprofitability_profitability5,profitability measure type 5 based on delta of Q pre-tax profit
372,mdl211_preq_deltaprofitability_profitability6,profitability measure type 6 based on delta of Q pre-tax profit
373,mdl211_preq_deltaprofitability_profitability7,profitability measure type 7 based on delta of Q pre-tax profit
374,mdl211_preq_deltaprofitability_profitability8,profitability measure type 8 based on delta of Q pre-tax profit
375,mdl211_preq_deltaprofitability_profitability9,profitability measure type 9 based on delta of Q pre-tax profit
376,mdl211_preq_profitability_profitability1,profitability measure type 1 based on value of Q pre-tax profit
377,mdl211_preq_profitability_profitability10,profitability measure type 10 based on value of Q pre-tax profit
378,mdl211_preq_profitability_profitability11,profitability measure type 11 based on value of Q pre-tax profit
379,mdl211_preq_profitability_profitability12,profitability measure type 12 based on value of Q pre-tax profit
380,mdl211_preq_profitability_profitability2,profitability measure type 2 based on value of Q pre-tax profit
381,mdl211_preq_profitability_profitability3,profitability measure type 3 based on value of Q pre-tax profit
382,mdl211_preq_profitability_profitability4,profitability measure type 4 based on value of Q pre-tax profit
383,mdl211_preq_profitability_profitability5,profitability measure type 5 based on value of Q pre-tax profit
384,mdl211_preq_profitability_profitability6,profitability measure type 6 based on value of Q pre-tax profit
385,mdl211_preq_profitability_profitability7,profitability measure type 7 based on value of Q pre-tax profit
386,mdl211_preq_profitability_profitability8,profitability measure type 8 based on value of Q pre-tax profit
387,mdl211_preq_profitability_profitability9,profitability measure type 9 based on value of Q pre-tax profit
388,mdl211_preq_q1_mada,Mean of absolute deviation of scaled actual values for Q1 pre-tax profit
389,mdl211_preq_q1_madp,Mean of absolute deviation of predicted values for Q1 pre-tax profit
390,mdl211_preq_q1_mae,Mean of absolute error of the model of a particular stock for Q1 pre-tax profit
391,mdl211_preq_q1_predict,Predicted value of Q1 pre-tax profit
392,mdl211_preq_q2_mada,Mean of absolute deviation of scaled actual values for Q2 pre-tax profit
393,mdl211_preq_q2_madp,Mean of absolute deviation of predicted values for Q2 pre-tax profit
394,mdl211_preq_q2_mae,Mean of absolute error of the model of a particular stock for Q2 pre-tax profit
395,mdl211_preq_q2_predict,Predicted value of Q2 pre-tax profit
396,mdl211_preq_q3_mada,Mean of absolute deviation of scaled actual values for Q3 pre-tax profit
397,mdl211_preq_q3_madp,Mean of absolute deviation of predicted values for Q3 pre-tax profit
398,mdl211_preq_q3_mae,Mean of absolute error of the model of a particular stock for Q3 pre-tax profit
399,mdl211_preq_q3_predict,Predicted value of Q3 pre-tax profit
400,mdl211_preq_q4_mada,Mean of absolute deviation of scaled actual values for Q4 pre-tax profit
401,mdl211_preq_q4_madp,Mean of absolute deviation of predicted values for Q4 pre-tax profit
402,mdl211_preq_q4_mae,Mean of absolute error of the model of a particular stock for Q4 pre-tax profit
403,mdl211_preq_q4_predict,Predicted value of Q4 pre-tax profit
404,mdl211_prey_deltaprofitability_profitability1,profitability measure type 1 based on delta of annual pre-tax profit
405,mdl211_prey_deltaprofitability_profitability10,profitability measure type 10 based on delta of annual pre-tax profit
406,mdl211_prey_deltaprofitability_profitability11,profitability measure type 11 based on delta of annual pre-tax profit
407,mdl211_prey_deltaprofitability_profitability12,profitability measure type 12 based on delta of annual pre-tax profit
408,mdl211_prey_deltaprofitability_profitability2,profitability measure type 2 based on delta of annual pre-tax profit
409,mdl211_prey_deltaprofitability_profitability3,profitability measure type 3 based on delta of annual pre-tax profit
410,mdl211_prey_deltaprofitability_profitability4,profitability measure type 4 based on delta of annual pre-tax profit
411,mdl211_prey_deltaprofitability_profitability5,profitability measure type 5 based on delta of annual pre-tax profit
412,mdl211_prey_deltaprofitability_profitability6,profitability measure type 6 based on delta of annual pre-tax profit
413,mdl211_prey_deltaprofitability_profitability7,profitability measure type 7 based on delta of annual pre-tax profit
414,mdl211_prey_deltaprofitability_profitability8,profitability measure type 8 based on delta of annual pre-tax profit
415,mdl211_prey_deltaprofitability_profitability9,profitability measure type 9 based on delta of annual pre-tax profit
416,mdl211_prey_y1_mada,Mean of absolute deviation of scaled actual values for annual pre-tax profit
417,mdl211_prey_y1_madp,Mean of absolute deviation of predicted values for annual pre-tax profit
418,mdl211_prey_y1_mae,Mean of absolute error of the model of a particular stock for annual pre-tax profit
419,mdl211_prey_y1_predict,Predicted value of annual pre-tax profit
420,mdl211_salq_deltaprofitability_profitability1,profitability measure type 1 based on delta of Q sales
421,mdl211_salq_deltaprofitability_profitability10,profitability measure type 10 based on delta of Q sales
422,mdl211_salq_deltaprofitability_profitability11,profitability measure type 11 based on delta of Q sales
423,mdl211_salq_deltaprofitability_profitability12,profitability measure type 12 based on delta of Q sales
424,mdl211_salq_deltaprofitability_profitability2,profitability measure type 2 based on delta of Q sales
425,mdl211_salq_deltaprofitability_profitability3,profitability measure type 3 based on delta of Q sales
426,mdl211_salq_deltaprofitability_profitability4,profitability measure type 4 based on delta of Q sales
427,mdl211_salq_deltaprofitability_profitability5,profitability measure type 5 based on delta of Q sales
428,mdl211_salq_deltaprofitability_profitability6,profitability measure type 6 based on delta of Q sales
429,mdl211_salq_deltaprofitability_profitability7,profitability measure type 7 based on delta of Q sales
430,mdl211_salq_deltaprofitability_profitability8,profitability measure type 8 based on delta of Q sales
431,mdl211_salq_deltaprofitability_profitability9,profitability measure type 9 based on delta of Q sales
432,mdl211_salq_profitability_profitability1,profitability measure type 1 based on value of Q sales
433,mdl211_salq_profitability_profitability10,profitability measure type 10 based on value of Q sales
434,mdl211_salq_profitability_profitability11,profitability measure type 11 based on value of Q sales
435,mdl211_salq_profitability_profitability12,profitability measure type 12 based on value of Q sales
436,mdl211_salq_profitability_profitability2,profitability measure type 2 based on value of Q sales
437,mdl211_salq_profitability_profitability3,profitability measure type 3 based on value of Q sales
438,mdl211_salq_profitability_profitability4,profitability measure type 4 based on value of Q sales
439,mdl211_salq_profitability_profitability5,profitability measure type 5 based on value of Q sales
440,mdl211_salq_profitability_profitability6,profitability measure type 6 based on value of Q sales
441,mdl211_salq_profitability_profitability7,profitability measure type 7 based on value of Q sales
442,mdl211_salq_profitability_profitability8,profitability measure type 8 based on value of Q sales
443,mdl211_salq_profitability_profitability9,profitability measure type 9 based on value of Q sales
444,mdl211_salq_q1_mada,Mean of absolute deviation of scaled actual values for Q1 sales
445,mdl211_salq_q1_madp,Mean of absolute deviation of predicted values for Q1 sales
446,mdl211_salq_q1_mae,Mean of absolute error of the model of a particular stock for Q1 sales
447,mdl211_salq_q1_predict,Predicted value of Q1 sales
448,mdl211_salq_q2_mada,Mean of absolute deviation of scaled actual values for Q2 sales
449,mdl211_salq_q2_madp,Mean of absolute deviation of predicted values for Q2 sales
450,mdl211_salq_q2_mae,Mean of absolute error of the model of a particular stock for Q2 sales
451,mdl211_salq_q2_predict,Predicted value of Q2 sales
452,mdl211_salq_q3_mada,Mean of absolute deviation of scaled actual values for Q3 sales
453,mdl211_salq_q3_madp,Mean of absolute deviation of predicted values for Q3 sales
454,mdl211_salq_q3_mae,Mean of absolute error of the model of a particular stock for Q3 sales
455,mdl211_salq_q3_predict,Predicted value of Q3 sales
456,mdl211_salq_q4_mada,Mean of absolute deviation of scaled actual values for Q4 sales
457,mdl211_salq_q4_madp,Mean of absolute deviation of predicted values for Q4 sales
458,mdl211_salq_q4_mae,Mean of absolute error of the model of a particular stock for Q4 sales
459,mdl211_salq_q4_predict,Predicted value of Q4 sales
460,mdl211_saly_deltaprofitability_profitability1,profitability measure type 1 based on delta of annual sales
461,mdl211_saly_deltaprofitability_profitability10,profitability measure type 10 based on delta of annual sales
462,mdl211_saly_deltaprofitability_profitability11,profitability measure type 11 based on delta of annual sales
463,mdl211_saly_deltaprofitability_profitability12,profitability measure type 12 based on delta of annual sales
464,mdl211_saly_deltaprofitability_profitability2,profitability measure type 2 based on delta of annual sales
465,mdl211_saly_deltaprofitability_profitability3,profitability measure type 3 based on delta of annual sales
466,mdl211_saly_deltaprofitability_profitability4,profitability measure type 4 based on delta of annual sales
467,mdl211_saly_deltaprofitability_profitability5,profitability measure type 5 based on delta of annual sales
468,mdl211_saly_deltaprofitability_profitability6,profitability measure type 6 based on delta of annual sales
469,mdl211_saly_deltaprofitability_profitability7,profitability measure type 7 based on delta of annual sales
470,mdl211_saly_deltaprofitability_profitability8,profitability measure type 8 based on delta of annual sales
471,mdl211_saly_deltaprofitability_profitability9,profitability measure type 9 based on delta of annual sales
472,mdl211_saly_profitability_profitability1,profitability measure type 1 based on value of annual sales
473,mdl211_saly_profitability_profitability10,profitability measure type 10 based on value of annual sales
474,mdl211_saly_profitability_profitability11,profitability measure type 11 based on value of annual sales
475,mdl211_saly_profitability_profitability12,profitability measure type 12 based on value of annual sales
476,mdl211_saly_profitability_profitability2,profitability measure type 2 based on value of annual sales
477,mdl211_saly_profitability_profitability3,profitability measure type 3 based on value of annual sales
478,mdl211_saly_profitability_profitability4,profitability measure type 4 based on value of annual sales
479,mdl211_saly_profitability_profitability5,profitability measure type 5 based on value of annual sales
480,mdl211_saly_profitability_profitability6,profitability measure type 6 based on value of annual sales
481,mdl211_saly_profitability_profitability7,profitability measure type 7 based on value of annual sales
482,mdl211_saly_profitability_profitability8,profitability measure type 8 based on value of annual sales
483,mdl211_saly_profitability_profitability9,profitability measure type 9 based on value of annual sales
484,mdl211_saly_y1_mada,Mean of absolute deviation of scaled actual values for annual sales
485,mdl211_saly_y1_madp,Mean of absolute deviation of predicted values for annual sales
486,mdl211_saly_y1_mae,Mean of absolute error of the model of a particular stock for annual sales
487,mdl211_saly_y1_predict,Predicted value of annual sales
